keyword,tag,grade,include,빈도,purity,woe,단독성공률,delta,delta_cond,delta_pos,판정,suggested,예시제품,raw성공률,wilson,발표등급
붕어빵,매개,T1,Y,13,0.3076904662526433,0.3536813872568507,0.308,0.0726,,1.0,매개,,엔제이)젤리코카스타드타이야끼150g(5입)(성공) / 붕어꼬리빵3입밤크림(실패) / 엔제이)젤리코팥타이야끼175g(5입)(성공),0.308,0.127,
붕어싸만코,neutral,,Y,5,0.4000044226647082,0.7591459421711628,,,,,,,,0.4,0.118,
뷔페,neutral,,Y,2,0.4999957084655761,1.1646090914519966,,,,,,,,0.5,0.095,
뷰티,neutral,,Y,1,0.8749941280111233,2.417372951942548,,,,,,,,1.0,0.207,
브라우니,매개,T2,Y,13,0.3846195070789717,0.6946078610997065,0.385,0.0053,,0.83,매개,,말차무스쫀덕케(성공) / 초코무스쫀덕케(성공) / 오리온)마켓오크림치즈브라우니12P(성공),0.385,0.177,
브라운,neutral,,Y,2,0.0999916777015972,-0.6271471811165447,,,,,,,,0.0,0.0,
브런치,neutral,,Y,5,0.3223465859786106,0.1837824749942355,,,,,,,,0.4,0.118,
브레디크,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
브레스트,neutral,,Y,2,0.4999948740005493,1.1646090914519966,,,,,,,,0.5,0.095,
브로켈,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
브로콜리,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
브뤼,neutral,,Y,6,0.0,-14.262840509504269,,,,,,,,0.0,0.0,
브륄레,neutral,,Y,17,0.2176472943823911,-0.059163687423822,,,,,,,,0.235,0.096,
브리또,neutral,,Y,6,0.3333347340425064,0.471464189385691,,,,,,,,0.333,0.097,
브리오슈,neutral,,Y,7,0.2857166358403847,0.2483208298713158,,,,,,,,0.286,0.082,
블라스트,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
블라썸,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
블랑,neutral,,Y,17,0.1176506017938435,-0.850290947330389,,,,,,,,0.118,0.033,
블랙,mine,T1,Y,62,0.0887101731833764,-0.4264770055394069,0.177,-0.0304,,,진짜 악재(Δ<0),,쿡인페이퍼)즉석신라면블랙(성공) / 삼립)씨티델리BBQ치킨&누들블랙소이340g(실패) / 대림)안심닭가슴살(블랙페퍼)100g(성공),0.177,0.102,
블랙서클,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
블랙커런트,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
블렌디드,neutral,,Y,17,0.0,-15.304293970646333,,,,,,,,0.0,0.0,
블론드,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
블루,neutral,,Y,14,0.0,-15.110138004558303,,,,,,,,0.0,0.0,
블루베리,매개,T1,Y,40,0.3250024233476751,0.433724171905418,0.325,0.0566,,1.0,매개,,KBO)삼성라이온즈블루베리패스츄리100g(성공) / 먹산생크림빵(성공) / 딸기키티)베리베리마카롱75g(성공),0.325,0.201,
비건,killer,T2,Y,7,0.5714336782693863,1.4522928234812424,0.571,0.0437,,,killer_확실,유지,오츠카)소이조이후르츠&치즈30g(성공) / 일신)캇예스베러버니75g(성공) / 일신)캇예스프레드페르켈175g(성공),0.571,0.25,강증거
비비고,neutral,,Y,31,0.2258099281500628,-0.0675319396806119,,,,,,,,0.226,0.114,
비비랩,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
비비빅,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
비빔,neutral,,Y,46,0.347832652942593,0.5360030179688201,,,,,,,,0.348,0.227,
비스코프,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
비스킷,killer,T2,Y,37,0.4486522663687164,0.5699045652353066,0.297,-0.0157,0.3284,,조건부killer(IP),유지,KBO돌직구딸기비스킷(실패) / 베어스와글볼치즈(성공) / KBO)돌직구딸기잼비스킷130g(실패),0.297,0.175,조건부(IP)
비앙코,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
비어볼,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
비엔나,neutral,,Y,8,0.2500055711715998,0.0659994009439379,,,,,,,,0.25,0.071,
비오는날,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
비요뜨,neutral,,Y,2,0.4999912083154196,1.1646090914519966,,,,,,,,0.5,0.095,
비첸,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
비콘,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
비타민,killer,T1,Y,16,0.5500085812060747,1.25992163546793,0.5,0.0334,,,killer_확실,유지,가나디레몬비타워터(성공) / K리그)슛!비타민워터믹스후르츠340ml(성공) / 가나디자몽비타워터(성공),0.5,0.28,강증거
빅,neutral,,Y,15,0.0,-15.179130857778594,,,,,,,,0.0,-0.0,
빈,neutral,,Y,3,0.3333439230918884,0.4714638288865332,,,,,,,,0.333,0.061,
빈츠,killer,T1,Y,5,0.7999937176702534,2.550902554822559,0.8,0.0863,,,killer_확실,유지,롯데)빈츠프리미어말차102g(성공) / 롯데)빈츠말차102g(청수당)(성공) / 롯데)빈츠고창꿀고구마102g(성공),0.8,0.376,강증거
빈티지,mine,T1,Y,18,0.1111121546062944,-0.816389571447126,0.222,-0.0408,,,진짜 악재(Δ<0),,CSR)몰리두커카니발오브러브750ml(성공) / 아영)파이퍼하이직빈티지18(성공) / 신세계)까테나자파타아르헨티노말벡750ml(성공),0.222,0.09,
빌라엠,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
빙그레,neutral,,Y,76,0.1184220830909543,-0.8428562358631295,,,,,,,,0.118,0.064,
빙꽃,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
빙수,neutral,,Y,17,0.1764725492719853,-0.3758331855018354,,,,,,,,0.176,0.062,
빛나핑,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
빠삐코,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
빵,killer,T2,Y,503,0.3834585852941231,0.3423875054380804,0.272,0.0069,,,killer_불명확(노이즈),유지,PB)K리그슛!크림빵105g(성공) / PB)K리그슛!소보로빵75g(성공) / KBO)롯데자이언츠바다샌드크림빵96g(성공),0.272,0.235,보류
빵또아,neutral,,Y,5,0.2000033468006545,-0.2216823926747915,,,,,,,,0.2,0.036,
빵부장,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
빵빠레,neutral,,Y,3,0.3333412806195402,0.4714638288865332,,,,,,,,0.333,0.061,
빼빼로,killer,T2,Y,31,0.3957836274842987,0.7591465605038632,0.484,0.0563,,,killer_확실,유지,롯데)어쏘트6갑(이세계아이돌25년)(성공) / 롯데)빼빼로자이언츠기획(2입)(성공) / 롯데)초코8갑(티니핑25년)(성공),0.484,0.32,보통증거
빼빼로데이,neutral,,Y,5,0.2000021189451217,-0.2216823926747915,,,,,,,,0.2,0.036,
뻥이요,killer,T2,Y,5,0.6000077873468399,1.5700753195552797,0.6,0.0418,,,killer_확실,유지,허니뻥이요스낵(성공) / 시원)뻥이요100g(성공) / M_뻥이요골드(실패),0.6,0.231,보통증거
뻥튀기,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
뼈,neutral,,Y,2,0.1374050008829647,0.1734196841016912,,,,,,,,0.0,0.0,
뽀므리,neutral,,Y,3,0.3333414594334798,0.4714638288865332,,,,,,,,0.333,0.061,
뽀식이,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
뽕따,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
뿌링클,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
뿌셔뿌셔,neutral,,Y,4,0.5000071078536776,1.1646104109470157,,,,,,,,0.5,0.15,
쁘띠첼,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
사각,neutral,,Y,5,0.2000006586313247,-0.2216823926747915,,,,,,,,0.2,0.036,
사골,mine,T1,Y,14,0.0357152258178947,-1.6686006422586102,0.071,-0.0745,,,진짜 악재(Δ<0),,롯데)진국소고기미역국밥45g(성공) / PB)럭히밥사골곰탕꾹밥225g(실패) / 떡만둥국(실패),0.071,0.013,
사과,neutral,,Y,74,0.2574921208224479,-0.0566028774510954,,,,,,,,0.203,0.127,
사미헌,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
사발,neutral,,Y,5,0.200005829334259,-0.2216823926747915,,,,,,,,0.2,0.036,
사브레,killer,T2,Y,5,0.5999981224537175,1.5700753195552797,0.6,0.0226,,,killer_확실,유지,6스위트)알포트미니사브레초콜릿50g(성공) / 스위트)알포트카카오사브레52g(성공) / 미스티)사브레초코버터쿠키80g(실패),0.6,0.231,보통증거
사워,매개,T2,Y,27,0.2962984594482526,0.2996142406890234,0.296,0.0155,,1.0,매개,,PB)자이언츠쌔리라짱셔요소다믹스맛49g(성공) / 츄파춥스젤리사워게코(실패) / 해태)자가비사워크림맛45g(성공),0.296,0.159,
사이다,neutral,,Y,7,0.2857170552015304,0.2483208298713158,,,,,,,,0.286,0.082,
사천,neutral,,Y,2,0.500014200807041,1.1646090914519966,,,,,,,,0.5,0.095,
사케,mine,T1,Y,31,0.1155940175397624,-1.5095364527572055,0.065,-0.0503,,,진짜 악재(Δ<0),,추성훈)아키그린500ml(성공) / 쿠보타준마이다이긴죠720ml(성공) / 니혼슈)스바루나마죠조900ml(실패),0.065,0.018,
사탕,mine,T1,Y,22,0.0681820515204507,-0.7812982022766873,0.136,-0.0222,,,진짜 악재(Δ<0),,이탈리안브레인롯키링캔디(실패) / 모구모구솜사탕젤리P(성공) / 운세부적키링팝핑캔디(실패),0.136,0.047,
사탕수수,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
사태,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
산도,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
산리오,매개,T2,Y,35,0.3142913703937953,0.3844531218806357,0.314,0.0314,,1.0,매개,,1롯데)미미미누ABC초콜릿(성공) / 한도초과)아삭아삭햄야채샌드(성공) / PB)산리오포차코아망추망고350ml(성공),0.314,0.186,
산미,mine,T1,Y,16,0.1108345640262671,-1.0738944786912474,0.125,-0.0276,,,진짜 악재(Δ<0),,우진)샤또꾸떼16(성공) / 페르)페리에주에그랑브뤼750ml(성공) / 아영)파이퍼하이직레어07(실패),0.125,0.035,
산쇼,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
산타,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
산토리,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
살구,neutral,,Y,2,0.5000014305114746,1.1646090914519966,,,,,,,,0.5,0.095,
살사,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
살코기,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
삼각,killer,T2,Y,84,0.3879906816932876,0.5004520645468991,0.321,0.0433,,,killer_확실,유지,롯데)최강록의소보로삼각(성공) / 맛제일)남도떡갈비삼각(성공) / 화끈소고기고추장삼각김밥(성공),0.321,0.231,모델신호
삼겹살,mine,T1,Y,12,0.0416679678795189,-1.320294042009977,0.083,-0.0709,,,진짜 악재(Δ<0),,롯데)삼겹살김치볶음밥삼각(성공) / APP예약)2분삼겹김치찌개(실패) / 롯데)2분삼겹김치찌개(실패),0.083,0.015,
삼계탕,neutral,,Y,6,0.0,-14.262840509504269,,,,,,,,0.0,0.0,
삼립,neutral,,Y,15,0.4666638121009511,1.0310800293209337,,,,,,,,0.467,0.248,
삼양,neutral,,Y,9,0.1111106301347307,-0.9148290937350816,,,,,,,,0.111,0.02,
삼육,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
삼춘,neutral,,Y,4,0.2500140704216669,0.0659993601106803,,,,,,,,0.25,0.046,
상그리아,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
상쾌,neutral,,Y,1,0.0909086028960563,-0.4448259670888502,,,,,,,,0.0,0.0,
상쾌환,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
상큼,neutral,,Y,337,0.2167302744742689,0.2957875344459227,,,,,,,,0.353,0.304,
상하,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
상하이,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
새로,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
새송이,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
새싹보리,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
새우,neutral,,Y,50,0.2680237702714625,0.0659994380651248,,,,,,,,0.3,0.191,
새우깡,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
새콤,killer,T2,Y,194,0.3631347722821241,0.5754106322198597,0.392,0.08,,,killer_확실,유지,TXT별모아젤리별(성공) / 픽셀리라파게티(성공) / KBO돌직구딸기비스킷(실패),0.392,0.326,보통증거
샌드,매개,T2,Y,149,0.242572817173436,0.4714645360200261,0.342,0.0314,,1.0,매개,,롯데)대만식딸기샌드(성공) / KBO)롯데자이언츠바다샌드크림빵96g(성공) / APP전용)최강록의로스팜에그샌드(성공),0.342,0.271,
샌드위치,neutral,T1,Y,78,0.5472609334784702,0.3362897589252041,0.269,-0.0474,-0.0365,,가짜(강등),강등검토(Δ≤0),스스스우유샌드(성공) / APP예약)딸기샌드위치(성공) / 딸기샌드위치(실패),0.269,0.183,강등
샐러드,매개,T1,Y,97,0.1227742081264551,0.2483209880274511,0.309,0.0494,,1.0,매개,,롯데)안유성명장 치킨난반정식(성공) / 그린)명란마요유부초밥(성공) / 적토마토)로스트닭다리살샐러드(실패),0.309,0.226,
생강,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
생맥주,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
생미쉘,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
생선,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
생식빵,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
생차,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
생초콜릿,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
생크림,neutral,,Y,37,0.4594602129749672,1.0020926795593612,,,,,,,,0.459,0.31,
샤르도네,neutral,,Y,22,0.2272753131321596,-0.059163687423822,,,,,,,,0.227,0.101,
샤베트,mine,T1,Y,28,0.0714295843083698,-1.0866798698585476,0.143,-0.0002,,,불명확,,망곰이얼굴모양샤베트바(성공) / 프로즌망고피치레몬소르베(실패) / 롯데)설레임x쿨리쉬160ml(성공),0.143,0.057,
샤브,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
샤인머스켓,neutral,,Y,15,0.2666706557075777,0.153010769289619,,,,,,,,0.267,0.109,
샴페인,neutral,,Y,53,0.1320771661429541,-0.7181194293797414,,,,,,,,0.132,0.065,
샹궈,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
석박지,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
석쇠,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
선물,mine,T1,Y,103,0.1067994096750396,-0.2769452961878061,0.214,-0.0187,,,진짜 악재(Δ<0),,이스타)도쿠시마라면큰컵(성공) / PB)수건모양초코마시멜로100g(성공) / 롯데)안유성명장 치킨난반정식(성공),0.214,0.145,
선양,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
설날,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
설렁탕,neutral,,Y,3,0.0,-14.080519080576888,,,,,,,,0.0,0.0,
설레임,neutral,,Y,9,0.3333393558862517,0.4714643095522017,,,,,,,,0.333,0.121,
설병,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
설탕,neutral,,Y,34,0.2101480863534718,0.4301828896794746,,,,,,,,0.147,0.064,
설향,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
설화병,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
섭스탠스,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
세부,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
세븐셀렉트,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
세븐일레븐,neutral,,Y,34,0.1764712353401396,-0.3758332480018038,,,,,,,,0.176,0.083,
센쥬,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
셔벗,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
셰프,mine,T1,Y,3,0.0476183536506847,-0.7071903453152251,0.0,-0.0628,,,진짜 악재(Δ<0),,기원X셰프에드워드리에디션레드페퍼캐스크(실패) / M_직납)셰프오후딸기(실패) / M_직납)셰프오후카라멜(실패),0.0,0.0,
소,neutral,,Y,36,0.1111117671761003,-0.9148296318595178,,,,,,,,0.111,0.044,
소고기,neutral,,Y,73,0.2348154589668591,0.0579022298042646,,,,,,,,0.205,0.129,
소곡주,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
소금,neutral,,Y,42,0.3389430045872909,0.119782894017064,,,,,,,,0.452,0.312,
소다,mine,T1,Y,20,0.103125474732957,-0.8502911758413697,0.05,-0.067,,,진짜 악재(Δ<0),,PB)자이언츠쌔리라짱셔요소다믹스맛49g(성공) / 무학)톡소다자몽허니블랙티하이볼500ml캔(실패) / 빙그레)캔디바메론소다75ml(실패),0.05,0.009,
소라,neutral,,Y,3,0.3333335816860199,0.4714638288865332,,,,,,,,0.333,0.061,
소르베,매개,T1,Y,19,0.3245605074784178,0.4024715936651435,0.316,0.0442,,1.0,매개,,프로즌망고피치레몬소르베(실패) / 스위트)아이스망고75g(성공) / 스위트)아이스복숭아75g(성공),0.316,0.154,
소면,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
소바,neutral,,Y,10,0.2000010251998595,-0.2216825116745991,,,,,,,,0.2,0.057,
소보로,killer,T2,Y,18,0.4791786097143104,1.0693014361274078,0.5,0.0264,,,killer_확실,유지,PB)K리그슛!소보로빵75g(성공) / 픽셀리)공룡메론소보로(성공) / 롯데)최강록의소보로삼각(성공),0.5,0.29,강증거
소비뇽블랑,neutral,,Y,57,0.0877214767562238,-1.177193910071228,,,,,,,,0.088,0.038,
소스,neutral,,Y,140,0.1869042120450789,-0.2135854167289601,,,,,,,,0.221,0.161,
소시지,neutral,,Y,88,0.1930179866458025,0.2617440069655039,,,,,,,,0.318,0.23,
소이,neutral,,Y,5,0.4000009596347809,0.7591459421711628,,,,,,,,0.4,0.118,
소이조이,neutral,,Y,2,0.5000071227546261,1.1646090914519966,,,,,,,,0.5,0.095,
소주,neutral,,Y,20,0.5250005066395108,-0.6812147629477713,,,,,,,,0.05,0.009,
소칸,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
소컵,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
소프트,neutral,,Y,11,0.272732778706621,0.1837823969336647,,,,,,,,0.273,0.097,
속초,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
솔송주,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
솔잎,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
솔트,neutral,,Y,8,0.500002205371791,1.1646110706957709,,,,,,,,0.5,0.215,
솔티,neutral,,Y,15,0.2000028803943729,-0.2216825513412301,,,,,,,,0.2,0.07,
솜사탕,neutral,,Y,8,0.1559527436160526,0.3283636704549972,,,,,,,,0.125,0.022,
송이,killer,T2,Y,5,0.5999956458805694,1.5700753195552797,0.6,0.0276,,,killer_확실,유지,오리온)초코송이딸기45g(성공) / 오리온)초코송이4P(실패) / 오리온)초코송이말차45g(성공),0.6,0.231,보통증거
송편,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
쇼콜라,neutral,T2,Y,5,0.6000018179416385,1.5700753195552797,0.6,-0.026,,,가짜(강등),강등검토(Δ≤0),롯데)가나쇼콜라카스테라120g(성공) / 롯데)가나쇼콜라케이크80g(성공) / 롯데)가나프리미엄랑드샤말차쇼콜라91g(성공),0.6,0.231,강등
숏다리,neutral,,Y,3,0.333330363035202,0.4714638288865332,,,,,,,,0.333,0.061,
수건,neutral,,Y,8,0.2784088912039001,-0.1346712285485462,,,,,,,,0.375,0.137,
수능,neutral,T2,Y,3,0.4824571519632423,1.5323361764254604,0.333,-0.0798,-0.033,,가짜(강등),강등검토(Δ≤0),페레로로쉐(성공) / 25수능)합격기원찹쌀떡(낱개)(실패) / 25수능)빚은찹쌀떡(6입)(실패),0.333,0.061,강등
수박,neutral,,Y,8,0.1250013690441642,-0.7812977696105239,,,,,,,,0.125,0.022,
수분,mine,T1,Y,7,0.062498559709692,-1.4744446761705818,0.0,-0.0415,,,진짜 악재(Δ<0),,2프로아쿠아제로(실패) / 에버데이이온(실패) / 아연워터(실패),0.0,0.0,
수산물,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
수수,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
수염차,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
수원행궁동,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
수육,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
수제,매개,T2,Y,6,0.1666608067848088,-0.2216825116745991,0.167,0.0122,,1.0,매개,,25설)존쿡프리미엄수제델리미트세트(실패) / 그린)촵촵스테이크버거(성공) / 아리랑오븐수제찰떡(실패),0.167,0.03,
수제비,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
수플레,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
수험생,neutral,,Y,4,0.5000060498714447,1.1646104109470157,,,,,,,,0.5,0.15,
숙성,mine,T1,Y,93,0.0645169987673838,-0.804828860874807,0.129,0.0338,,,통계만(의심),,발베니12년(실패) / 드링크)패스포트200ml(실패) / CSR)텍스트북나파까버네에디션750ml(성공),0.129,0.075,
숙주,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
숙취,mine,T1,Y,12,0.0416673007421124,-1.320294042009977,0.083,-0.0735,,,진짜 악재(Δ<0),,동아)모닝케어프레스온G(위)(실패) / HK)컨디션스파클링자몽제로100ml(성공) / 상쾌환부스터제로(실패),0.083,0.015,
순대,mine,T1,Y,9,0.1481484044113308,-0.4448259670888502,0.111,-0.0767,,,진짜 악재(Δ<0),,PB)장충동고기순대300g(성공) / 쫀득한찰순대(실패) / 육즙고기순대(실패),0.111,0.02,
순두부,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
순살,neutral,,Y,25,0.2000022210179683,-0.2216825830745452,,,,,,,,0.2,0.089,
순수,neutral,,Y,2,0.0789489158379986,-0.6271475528938675,,,,,,,,0.0,0.0,
순창,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
순하리,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
순함,neutral,,Y,1,0.5000000074505807,-0.4448257521891666,,,,,,,,1.0,0.207,
순후추,neutral,,Y,2,0.5000046938656362,1.1646090914519966,,,,,,,,0.5,0.095,
술,neutral,,Y,486,0.2928333260701769,-0.4957372347471783,,,,,,,,0.134,0.106,
쉐리,neutral,,Y,7,0.1428573280572891,-0.6271471811165447,,,,,,,,0.143,0.026,
쉐이크,매개,T1,Y,19,0.3052646479912855,0.4024716360317966,0.211,0.0403,,1.0,매개,,PB)이정후프로틴바닐라330ml(성공) / 롯데)설레임밀크쉐이크저당(성공) / 롯데)설레임말차160ml(성공),0.211,0.085,
쉘,neutral,,Y,2,0.5000020861625671,1.1646090914519966,,,,,,,,0.5,0.095,
쉬라즈,neutral,,Y,15,0.1333350593844792,-0.7071901430332945,,,,,,,,0.133,0.037,
슈,neutral,,Y,26,0.2081470933080753,-0.2216826108412034,,,,,,,,0.269,0.137,
슈거,neutral,T1,Y,22,0.7045484473082821,0.902247290600978,0.409,-0.0216,-0.0228,,가짜(강등),강등검토(Δ≤0),MDS)젤리블리제로납작복숭아60g(성공) / MDS)젤리블리제로애플샤인60g(성공) / 빙그레)로우슈거데이바닐라(성공),0.409,0.233,강등
슈레드,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
슈크림,neutral,,Y,8,0.1249993927776994,-0.7812977696105239,,,,,,,,0.125,0.022,
슈팅스타,neutral,,Y,2,0.5000046491622925,1.1646090914519966,,,,,,,,0.5,0.095,
슈퍼,neutral,,Y,3,0.2857155948877334,0.7591462822540175,,,,,,,,0.0,0.0,
슈퍼셀,neutral,,Y,4,1.0,15.021986791758284,,,,,,,,1.0,0.51,
슈퍼스타,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
스낵,neutral,,Y,29,0.2540262150053242,0.0194794250211411,,,,,,,,0.241,0.122,
스누피,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
스리라차,neutral,,Y,8,0.1250035902484984,-0.7812977696105239,,,,,,,,0.125,0.022,
