event_date,mapped_pos_item_code,mapped_item_name,category_l,category_m,match_type,match_score,inventory_search_count,inventory_search_users,representative_search_string
2025-03-05,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,5,삼립
2025-03-06,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,10,7,삼립
2025-03-07,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,2,2,삼립
2025-03-08,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,16,14,삼립
2025-03-09,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,4,삼립
2025-03-10,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,4,2,삼립
2025-03-11,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,6,삼립
2025-03-12,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,10,9,삼립
2025-03-13,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,6,5,삼립
2025-03-14,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,7,삼립
2025-03-15,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,5,삼립
2025-03-16,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,9,7,삼립
2025-03-17,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,6,6,삼립
2025-03-18,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,17,14,삼립
2025-03-19,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,188,136,삼립
2025-03-20,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,1762,1076,삼립
2025-03-21,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,1119,566,삼립
2025-03-22,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,207,134,삼립
2025-03-23,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,169,111,삼립
2025-03-24,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,147,95,삼립
2025-03-25,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,87,57,삼립
2025-03-26,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,54,43,삼립
2025-03-27,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,74,46,삼립
2025-03-28,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,55,35,삼립
2025-03-29,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,29,21,삼립
2025-03-30,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,42,31,삼립
2025-03-31,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,39,31,삼립
2025-04-01,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,25,17,삼립
2025-04-02,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,18,15,삼립
2025-04-03,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,21,13,삼립
2025-04-04,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,28,27,삼립
2025-04-05,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,11,11,삼립
2025-04-06,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,18,13,삼립
2025-04-07,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,13,10,삼립
2025-04-08,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,7,5,삼립
2025-04-09,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,15,9,삼립
2025-04-10,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,22,12,삼립
2025-04-11,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,12,7,삼립
2025-04-12,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,4,3,삼립
2025-04-13,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,5,삼립
2025-04-14,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,7,삼립
2025-04-15,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,12,10,삼립
2025-04-16,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,4,삼립
2025-04-17,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,9,6,삼립
2025-04-18,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,2,2,삼립
2025-04-19,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,5,삼립
2025-04-20,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,4,4,삼립
2025-04-21,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,6,삼립
2025-04-22,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,4,2,삼립
2025-04-23,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,6,6,삼립
2025-04-24,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,11,7,삼립
2025-04-25,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,14,9,삼립
2025-04-26,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,16,13,삼립
2025-04-27,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,19,14,삼립
2025-04-28,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,11,10,삼립
2025-04-29,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,6,5,삼립
2025-04-30,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,5,삼립
2025-05-01,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,1,1,삼립
2025-05-02,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,7,5,삼립
2025-05-03,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,4,4,삼립
2025-05-04,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,9,9,삼립
2025-05-05,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,4,삼립
2025-05-06,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,4,삼립
2025-05-07,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,7,7,삼립
2025-05-08,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,6,삼립
2025-05-09,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,10,8,삼립
2025-05-10,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,8,삼립
2025-05-11,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,11,9,삼립
2025-05-12,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,8,삼립
2025-05-13,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,3,3,삼립
2025-05-14,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,5,삼립
2025-05-15,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,4,3,삼립
2025-05-16,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,9,6,삼립
2025-05-17,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,5,삼립
2025-05-18,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,5,5,삼립
2025-05-19,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,8,7,삼립
2025-05-20,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,1,1,삼립
2025-05-21,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,6,6,삼립
2025-05-22,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,9,6,삼립
2025-05-23,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,47,36,삼립
2025-05-24,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,9,3,삼립
2025-05-25,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,9,8,삼립
2025-05-26,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,13,9,삼립
2025-05-27,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,7,4,삼립
2025-05-28,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,6,3,삼립
2025-05-29,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,11,7,삼립
2025-05-30,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,11,7,삼립
2025-05-31,109115,삼립)24년송송야채호빵90g(4입),빵,호빵,item_startswith_search,90,6,6,삼립
2025-03-01,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,18,14,생드래프트
2025-03-02,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,19,14,생드래프트
2025-03-03,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,6,5,생드래프트
2025-03-04,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,17,12,생드래프트
2025-03-05,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,17,13,생드래프트
2025-03-06,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,21,14,생드래프트
2025-03-07,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,25,17,생드래프트
2025-03-08,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,21,17,생드래프트
2025-03-09,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,24,14,생드래프트
2025-03-10,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,10,8,생드래프트
2025-03-11,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,11,9,생드래프트
2025-03-12,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,17,14,생드래프트
2025-03-13,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,30,20,생드래프트
2025-03-14,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,29,16,생드래프트
2025-03-15,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,20,19,생드래프트
2025-03-16,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,20,15,생드래프트
2025-03-17,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,16,12,생드래프트
2025-03-18,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,15,13,생드래프트
2025-03-19,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,12,11,생드래프트
2025-03-20,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,19,17,생드래프트
2025-03-21,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,32,23,생드래프트
2025-03-22,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,16,11,생드래프트
2025-03-23,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,24,19,생드래프트
2025-03-24,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,12,8,생드래프트
2025-03-25,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,33,21,생드래프트
2025-03-26,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,24,17,생드래프트
2025-03-27,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,19,11,생드래프트
2025-03-28,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,40,29,생드래프트
2025-03-29,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,22,18,생드래프트
2025-03-30,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,13,12,생드래프트
2025-03-31,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,20,9,생드래프트
2025-04-01,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,19,16,생드래프트
2025-04-02,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,16,11,생드래프트
2025-04-03,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,13,11,생드래프트
2025-04-04,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,20,16,생드래프트
2025-04-05,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,25,17,생드래프트
2025-04-06,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,16,14,생드래프트
2025-04-07,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,14,13,생드래프트
2025-04-08,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,21,16,생드래프트
2025-04-09,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,15,9,생드래프트
2025-04-10,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,20,14,생드래프트
2025-04-11,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,26,13,생드래프트
2025-04-12,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,23,19,생드래프트
2025-04-13,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,25,20,생드래프트
2025-04-14,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,20,14,생드래프트
2025-04-15,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,36,28,생드래프트
2025-04-16,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,42,28,생드래프트
2025-04-17,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,44,27,생드래프트
2025-04-18,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,45,34,생드래프트
2025-04-19,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,64,44,생드래프트
2025-04-20,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,22,18,생드래프트
2025-04-21,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,11,11,생드래프트
2025-04-22,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,11,9,생드래프트
2025-04-23,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,17,10,생드래프트
2025-04-24,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,34,25,생드래프트
2025-04-25,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,46,31,생드래프트
2025-04-26,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,42,27,생드래프트
2025-04-27,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,35,25,생드래프트
2025-04-28,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,47,32,생드래프트
2025-04-29,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,37,26,생드래프트
2025-04-30,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,44,31,생드래프트
2025-05-01,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,35,28,생드래프트
2025-05-02,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,38,25,생드래프트
2025-05-03,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,32,26,생드래프트
2025-05-04,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,29,23,생드래프트
2025-05-05,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,18,17,생드래프트
2025-05-06,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,28,20,생드래프트
2025-05-07,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,20,16,생드래프트
2025-05-08,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,16,14,생드래프트
2025-05-09,109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,search_in_item,80,35,23,생드래프트
