event_date,mapped_pos_item_code,pos_sales_qty,pos_sales_amount,pos_receipts
2025-05-01,107747,4,27600,6
2025-05-02,107747,7,48300,7
2025-05-03,107747,7,47640,6
2025-05-04,107747,5,34500,5
2025-05-05,107747,5,34500,5
2025-05-06,107747,3,20700,3
2025-05-07,107747,6,41400,6
2025-05-08,107747,5,34110,5
2025-05-09,107747,3,20700,3
2025-05-10,107747,8,55200,8
2025-05-11,107747,7,48300,7
2025-05-12,107747,3,20700,3
2025-05-13,107747,4,27600,4
2025-05-14,107747,2,13800,2
2025-05-15,107747,4,26954,4
2025-05-16,107747,5,34500,5
2025-05-17,107747,6,41400,6
2025-05-18,107747,2,11790,2
2025-05-19,107747,1,6900,1
2025-05-20,107747,5,33950,5
2025-05-21,107747,6,41400,6
2025-05-22,107747,5,33816,5
2025-05-23,107747,10,66954,18
2025-05-24,107747,6,40734,6
2025-05-25,107747,4,26300,3
2025-05-26,107747,7,48300,7
2025-05-27,107747,5,34500,5
2025-05-28,107747,8,55200,8
2025-05-29,107747,4,27600,5
2025-05-30,107747,6,39384,6
2025-05-31,107747,12,82200,11
2025-03-08,107753,0,0,1
2025-03-12,107753,0,0,1
2025-03-14,107753,1,1300,1
2025-03-17,107753,1,1300,1
2025-03-18,107753,2,2600,1
2025-03-20,107753,5,6500,1
2025-03-21,107753,4,5200,1
2025-03-22,107753,4,5200,1
2025-03-27,107753,3,3900,1
2025-04-08,107753,1,1300,1
2025-04-19,107753,1,1300,1
2025-05-01,107753,1,1300,1
2025-05-06,107753,4,5200,1
2025-05-21,107753,1,1300,1
2025-05-22,107753,2,2600,1
2025-05-23,107753,2,2600,2
2025-03-01,108357,17,678300,21
2025-03-02,108357,12,478800,14
2025-03-03,108357,11,438900,11
2025-03-04,108357,15,594600,16
2025-03-05,108357,6,239400,8
2025-03-06,108357,2,79800,2
2025-03-07,108357,16,638400,20
2025-03-08,108357,14,550800,17
2025-03-09,108357,7,279300,9
2025-03-10,108357,6,239400,12
2025-03-11,108357,8,319200,8
2025-03-12,108357,4,159600,4
2025-03-13,108357,6,235500,9
2025-03-14,108357,11,435000,10
2025-03-15,108357,5,199500,2
2025-03-16,108357,9,359100,6
2025-03-17,108357,3,119700,3
2025-03-18,108357,2,75900,2
2025-03-19,108357,9,359100,11
2025-03-20,108357,7,279300,7
2025-03-21,108357,9,359100,16
2025-03-22,108357,9,359100,11
2025-03-23,108357,8,319200,8
2025-03-24,108357,6,239400,7
2025-03-25,108357,4,159600,5
2025-03-26,108357,4,159600,6
2025-03-27,108357,5,195600,5
2025-03-28,108357,14,550800,13
2025-03-29,108357,15,598500,4
2025-03-30,108357,6,239400,6
2025-03-31,108357,9,359100,10
2025-04-01,108357,2,79800,2
2025-04-02,108357,0,0,2
2025-04-03,108357,2,79800,4
2025-04-04,108357,2,79800,2
2025-04-05,108357,1,39900,5
2025-04-06,108357,2,79800,7
2025-04-08,108357,2,79800,2
2025-04-11,108357,0,0,2
2025-04-13,108357,0,0,8
2025-04-14,108357,1,39900,1
2025-04-15,108357,3,115800,3
2025-04-16,108357,1,39900,1
2025-04-17,108357,2,79800,8
2025-04-18,108357,2,79800,2
2025-04-19,108357,2,79800,2
2025-04-20,108357,1,32000,1
2025-04-21,108357,0,0,2
2025-04-23,108357,1,39900,1
2025-04-24,108357,0,0,1
2025-04-25,108357,0,0,2
2025-04-26,108357,1,39900,1
2025-04-27,108357,1,39900,1
2025-04-28,108357,0,0,1
2025-04-29,108357,1,39900,2
2025-05-02,108357,2,79800,2
2025-05-04,108357,1,39900,1
2025-05-07,108357,1,39900,1
2025-05-09,108357,2,79800,5
2025-05-10,108357,1,39900,3
2025-05-11,108357,2,79800,2
2025-05-12,108357,1,39900,2
2025-05-14,108357,2,79800,2
2025-05-15,108357,1,39900,2
2025-05-16,108357,3,119700,3
2025-05-18,108357,1,39900,1
2025-05-19,108357,3,119700,3
2025-05-20,108357,1,39900,2
2025-05-21,108357,3,119700,4
2025-05-22,108357,1,39900,1
2025-05-23,108357,1,39900,1
2025-05-24,108357,1,39900,1
2025-05-25,108357,1,39900,1
2025-05-26,108357,1,39900,1
2025-05-28,108357,0,0,1
2025-05-31,108357,0,0,1
2025-03-01,108364,39,1556100,38
2025-03-02,108364,14,558600,20
2025-03-03,108364,27,1077300,27
2025-03-04,108364,29,1145130,31
2025-03-05,108364,12,478800,17
2025-03-06,108364,12,478800,14
2025-03-07,108364,22,877800,22
2025-03-08,108364,16,630420,22
2025-03-09,108364,16,638400,16
2025-03-10,108364,12,478800,16
2025-03-11,108364,11,438900,16
2025-03-12,108364,6,239400,7
2025-03-13,108364,4,159600,6
2025-03-14,108364,6,239400,4
2025-03-15,108364,5,199500,4
2025-03-16,108364,4,155610,4
2025-03-17,108364,11,438900,11
2025-03-18,108364,8,319200,7
2025-03-19,108364,13,488100,11
2025-03-20,108364,4,159600,4
2025-03-21,108364,7,279300,9
2025-03-22,108364,5,199500,3
2025-03-23,108364,11,438900,7
2025-03-24,108364,9,327500,5
2025-03-25,108364,2,79800,3
2025-03-26,108364,4,159600,4
2025-03-27,108364,6,239400,6
2025-03-28,108364,3,119700,3
2025-03-29,108364,4,159600,6
2025-03-30,108364,5,199500,8
2025-03-31,108364,3,119700,2
2025-04-10,108364,0,0,1
2025-05-03,108364,1,39900,1
2025-05-10,108364,1,39900,1
2025-05-19,108364,1,39900,1
2025-05-22,108364,1,39900,1
2025-05-25,108364,1,39900,3
2025-05-31,108364,1,39900,1
2025-03-01,108365,50,3737600,61
2025-03-02,108365,32,2389400,37
2025-03-03,108365,16,1198400,20
2025-03-04,108365,16,1198400,24
2025-03-05,108365,10,741510,14
2025-03-06,108365,20,1498000,19
2025-03-07,108365,8,599200,12
2025-03-08,108365,9,674100,8
2025-03-09,108365,8,591800,14
2025-03-10,108365,2,149800,3
2025-03-11,108365,6,449400,6
2025-03-12,108365,2,149800,4
2025-03-13,108365,7,516900,11
2025-03-14,108365,2,149800,2
2025-03-15,108365,4,292200,4
2025-03-16,108365,5,374500,7
2025-03-17,108365,4,299600,6
2025-03-18,108365,5,374500,9
2025-03-19,108365,4,299600,4
2025-03-20,108365,3,224700,3
2025-03-21,108365,6,442000,5
2025-03-22,108365,4,280800,4
2025-03-23,108365,5,374500,4
2025-03-24,108365,3,224700,3
2025-03-25,108365,2,149800,4
2025-03-26,108365,4,299600,6
2025-03-27,108365,1,74900,1
2025-03-28,108365,1,74900,1
2025-03-30,108365,1,74900,1
2025-03-31,108365,12,898800,11
2025-04-05,108365,0,0,1
2025-04-12,108365,0,0,2
2025-04-15,108365,3,224700,2
2025-04-26,108365,0,0,2
2025-04-29,108365,0,0,2
2025-05-12,108365,2,149800,1
2025-05-20,108365,0,0,2
2025-05-22,108365,1,74900,1
2025-03-24,108494,2,11000,1
2025-03-27,108494,1,5500,1
2025-04-12,108494,1,5500,1
2025-05-13,108494,1,5500,1
2025-03-04,108543,2,6400,1
2025-03-12,108543,2,6400,1
2025-03-14,108543,1,3200,1
2025-03-19,108543,1,3200,1
2025-03-22,108543,1,3200,1
2025-03-31,108543,3,9600,3
2025-04-19,108543,0,0,2
2025-04-20,108543,2,6400,1
2025-04-21,108543,1,3200,1
2025-05-03,108543,1,3200,1
2025-05-04,108543,2,6400,1
2025-05-07,108543,1,3200,1
2025-05-08,108543,2,6400,2
2025-05-12,108543,2,6400,1
2025-05-14,108543,1,3200,1
2025-05-15,108543,1,3200,1
2025-05-19,108543,2,6400,1
2025-05-26,108543,1,3200,1
2025-05-31,108543,1,3200,1
2025-03-01,108563,24,624000,24
2025-03-02,108563,14,364000,15
2025-03-03,108563,17,442000,17
2025-03-04,108563,3,78000,3
2025-03-05,108563,9,234000,12
2025-03-06,108563,10,260000,9
2025-03-07,108563,18,468000,16
2025-03-08,108563,10,260000,11
2025-03-09,108563,21,546000,16
2025-03-10,108563,14,364000,13
2025-03-11,108563,12,312000,13
2025-03-12,108563,17,442000,16
2025-03-13,108563,61,1394000,20
2025-03-14,108563,19,490000,18
2025-03-15,108563,12,312000,10
2025-03-16,108563,11,286000,13
2025-03-17,108563,17,442000,19
2025-03-18,108563,32,832000,35
2025-03-19,108563,31,806000,30
2025-03-20,108563,49,1274000,43
2025-03-21,108563,50,1252000,43
2025-03-22,108563,60,1560200,48
2025-03-23,108563,49,1282200,42
2025-03-24,108563,28,728000,26
2025-03-25,108563,37,962000,27
2025-03-26,108563,25,650000,23
2025-03-27,108563,29,754300,29
2025-03-28,108563,27,702000,30
2025-03-29,108563,31,806000,31
2025-03-30,108563,27,702000,24
2025-03-31,108563,24,624000,21
2025-04-01,108563,20,580000,23
2025-04-02,108563,30,873000,30
2025-04-03,108563,15,435000,15
2025-04-04,108563,22,638000,29
2025-04-05,108563,25,725000,20
2025-04-06,108563,7,203000,10
2025-04-07,108563,11,308700,11
2025-04-08,108563,17,493000,16
2025-04-09,108563,37,905000,13
2025-04-10,108563,14,406000,16
2025-04-11,108563,22,638000,22
2025-04-12,108563,17,493000,21
2025-04-13,108563,12,348000,10
2025-04-14,108563,5,145000,7
2025-04-15,108563,13,377000,15
2025-04-16,108563,13,377000,12
2025-04-17,108563,9,261000,14
2025-04-18,108563,10,290000,12
2025-04-19,108563,7,203000,8
2025-04-20,108563,12,348000,10
2025-04-21,108563,16,464000,10
2025-04-22,108563,5,145000,5
2025-04-23,108563,79,1787000,9
2025-04-24,108563,16,464000,12
2025-04-25,108563,12,348000,16
2025-04-26,108563,10,290000,10
2025-04-27,108563,5,145000,4
2025-04-28,108563,5,145000,5
2025-04-29,108563,8,232000,9
2025-04-30,108563,40,1154200,39
2025-05-01,108563,37,1073000,33
2025-05-02,108563,45,1299200,39
2025-05-03,108563,42,1212200,38
2025-05-04,108563,31,899000,29
2025-05-05,108563,29,838100,38
2025-05-06,108563,37,1070100,31
2025-05-07,108563,21,606100,21
2025-05-08,108563,38,1102000,37
2025-05-09,108563,42,1215100,45
2025-05-10,108563,36,1044000,31
2025-05-11,108563,29,838100,28
2025-05-12,108563,17,493000,19
2025-05-13,108563,12,348000,14
2025-05-14,108563,41,1021000,22
2025-05-15,108563,17,493000,18
2025-05-16,108563,25,722100,23
2025-05-17,108563,17,490100,16
2025-05-18,108563,10,290000,13
2025-05-19,108563,20,580000,21
2025-05-20,108563,13,377000,12
2025-05-21,108563,20,580000,19
2025-05-22,108563,10,290000,12
2025-05-23,108563,27,786000,30
2025-05-24,108563,32,928000,35
2025-05-25,108563,32,928300,30
2025-05-26,108563,16,467000,15
2025-05-27,108563,24,690200,27
2025-05-28,108563,19,551000,18
2025-05-29,108563,14,406000,14
2025-05-30,108563,34,983100,34
2025-05-31,108563,25,725000,27
2025-03-01,108682,10,28175,9
2025-03-02,108682,3,8700,2
2025-03-03,108682,5,14500,5
2025-03-04,108682,12,34235,10
2025-03-05,108682,15,43500,13
2025-03-06,108682,8,23200,9
2025-03-07,108682,7,18668,6
2025-03-08,108682,12,34800,11
2025-03-09,108682,9,26100,8
2025-03-10,108682,12,34800,14
2025-03-11,108682,4,11600,4
2025-03-12,108682,8,22955,7
2025-03-13,108682,14,39763,12
2025-03-14,108682,4,10760,4
2025-03-15,108682,9,24483,9
2025-03-16,108682,7,20300,8
2025-03-17,108682,14,40600,13
2025-03-18,108682,7,19526,7
2025-03-19,108682,12,34800,10
2025-03-20,108682,12,34600,11
2025-03-21,108682,13,37700,13
2025-03-22,108682,7,20300,6
2025-03-23,108682,8,23200,8
2025-03-24,108682,12,32832,12
2025-03-25,108682,11,31443,10
2025-03-26,108682,8,22910,8
2025-03-27,108682,10,29000,10
2025-03-28,108682,11,31620,11
2025-03-29,108682,8,23200,7
2025-03-30,108682,10,28208,9
2025-03-31,108682,9,26100,9
2025-04-01,108682,10,28172,10
2025-04-02,108682,9,26100,8
2025-04-03,108682,7,20300,7
2025-04-04,108682,18,52200,18
2025-04-05,108682,11,30175,11
2025-04-06,108682,13,37420,13
2025-04-07,108682,9,26100,9
2025-04-08,108682,9,26100,8
2025-04-09,108682,5,14500,5
2025-04-10,108682,9,26100,9
2025-04-11,108682,17,48442,17
2025-04-12,108682,14,40576,11
2025-04-13,108682,10,29000,7
2025-04-14,108682,7,20045,7
2025-04-15,108682,16,46400,11
2025-04-16,108682,9,26100,8
2025-04-17,108682,8,23200,7
2025-04-18,108682,17,49021,19
2025-04-19,108682,6,16500,6
2025-04-20,108682,8,23200,7
2025-04-21,108682,7,19475,11
2025-04-22,108682,7,20300,8
2025-04-23,108682,10,29000,10
2025-04-24,108682,9,25560,10
2025-04-25,108682,11,31620,10
2025-04-26,108682,15,42645,14
2025-04-27,108682,8,23200,7
2025-04-28,108682,10,28800,10
2025-04-29,108682,6,16575,6
2025-04-30,108682,5,14500,5
2025-05-01,108682,8,21736,8
2025-05-02,108682,10,29000,14
2025-05-03,108682,10,29000,9
2025-05-04,108682,11,31654,10
2025-05-05,108682,10,29000,10
2025-05-06,108682,9,25900,10
2025-05-07,108682,14,40327,14
2025-05-08,108682,12,34800,12
2025-05-09,108682,12,34524,12
2025-05-10,108682,14,39826,13
2025-05-11,108682,10,29000,9
2025-05-12,108682,6,17400,6
2025-05-13,108682,8,23200,8
2025-05-14,108682,6,17400,6
2025-05-15,108682,9,25852,9
2025-05-16,108682,15,42750,13
2025-05-17,108682,10,28136,12
2025-05-18,108682,7,20300,7
2025-05-19,108682,10,28715,10
2025-05-20,108682,7,19544,8
2025-05-21,108682,8,23200,6
2025-05-22,108682,10,29000,10
2025-05-23,108682,8,22390,7
2025-05-24,108682,14,40110,15
2025-05-25,108682,4,11600,7
2025-05-26,108682,10,28145,9
2025-05-27,108682,10,28400,10
2025-05-28,108682,11,31900,13
2025-05-29,108682,13,37700,12
2025-05-30,108682,17,49300,17
2025-05-31,108682,7,19490,7
2025-03-01,108698,51,146964,47
2025-03-02,108698,53,152075,56
2025-03-03,108698,62,178942,61
2025-03-04,108698,120,346003,67
2025-03-05,108698,91,262288,87
2025-03-06,108698,83,239508,81
2025-03-07,108698,95,274495,92
2025-03-08,108698,80,228174,80
2025-03-09,108698,83,239897,74
2025-03-10,108698,71,203919,72
2025-03-11,108698,63,180735,62
2025-03-12,108698,87,250314,86
2025-03-13,108698,87,250086,82
2025-03-14,108698,106,302761,109
2025-03-15,108698,99,284888,97
2025-03-16,108698,79,226880,76
2025-03-17,108698,75,215710,77
2025-03-18,108698,99,283841,100
2025-03-19,108698,90,260224,87
2025-03-20,108698,121,346706,121
2025-03-21,108698,113,325158,108
2025-03-22,108698,69,197804,66
2025-03-23,108698,79,225301,77
2025-03-24,108698,60,171309,56
2025-03-25,108698,112,316737,102
2025-03-26,108698,107,306967,104
2025-03-27,108698,106,301151,102
2025-03-28,108698,97,277930,99
2025-03-29,108698,80,228523,82
2025-03-30,108698,95,274795,91
2025-03-31,108698,89,257800,85
2025-04-01,108698,86,246030,80
2025-04-02,108698,93,267365,89
2025-04-03,108698,112,319805,111
2025-04-04,108698,119,341164,101
2025-04-05,108698,74,213763,75
2025-04-06,108698,94,269658,94
2025-04-07,108698,103,293364,98
2025-04-08,108698,89,254845,88
2025-04-09,108698,122,351536,119
2025-04-10,108698,103,295891,102
2025-04-11,108698,105,301526,103
2025-04-12,108698,105,301812,99
2025-04-13,108698,72,207700,73
2025-04-14,108698,81,230409,77
2025-04-15,108698,87,248261,86
2025-04-16,108698,102,290677,102
2025-04-17,108698,92,263147,87
2025-04-18,108698,82,236261,85
2025-04-19,108698,82,236412,79
2025-04-20,108698,76,218156,77
2025-04-21,108698,82,234191,83
2025-04-22,108698,94,268406,88
2025-04-23,108698,102,293872,96
2025-04-24,108698,97,278435,95
2025-04-25,108698,83,236437,81
2025-04-26,108698,87,251834,85
2025-04-27,108698,80,231600,77
2025-04-28,108698,81,233150,82
2025-04-29,108698,80,227964,88
2025-04-30,108698,101,289893,94
2025-05-01,108698,82,233763,81
2025-05-02,108698,90,259547,88
2025-05-03,108698,79,226457,79
2025-05-04,108698,89,256251,89
2025-05-05,108698,54,154477,52
2025-05-06,108698,53,152747,51
2025-05-07,108698,93,265800,90
2025-05-08,108698,71,202933,71
2025-05-09,108698,101,289748,98
2025-05-10,108698,100,285953,96
2025-05-11,108698,87,252012,83
2025-05-12,108698,86,248070,89
2025-05-13,108698,102,293633,97
2025-05-14,108698,125,355160,123
2025-05-15,108698,93,267526,93
2025-05-16,108698,100,287068,99
2025-05-17,108698,77,221094,81
2025-05-18,108698,41,118900,40
2025-05-19,108698,38,109936,37
2025-05-20,108698,54,151796,52
2025-05-21,108698,38,109900,39
2025-05-22,108698,39,112209,36
2025-05-23,108698,35,99868,33
2025-05-24,108698,22,63244,22
2025-05-25,108698,23,66448,23
2025-05-26,108698,17,49014,16
2025-05-27,108698,12,34800,12
2025-05-28,108698,15,43200,16
2025-05-29,108698,17,49300,16
2025-05-30,108698,7,19436,7
2025-05-31,108698,9,25308,9
2025-03-07,108988,1,7900,1
2025-03-09,108988,1,7900,1
2025-03-12,108988,1,7900,1
2025-03-14,108988,1,7900,1
2025-03-17,108988,1,7900,1
2025-03-26,108988,1,7900,1
2025-04-01,108988,1,7900,1
2025-03-05,109115,1,6400,1
2025-03-01,109131,182,753000,76
2025-03-02,109131,157,649000,65
2025-03-03,109131,109,451000,45
2025-03-04,109131,98,402000,40
2025-03-05,109131,107,441000,44
2025-03-06,109131,100,411000,43
2025-03-07,109131,179,735000,74
2025-03-08,109131,156,646000,71
2025-03-09,109131,151,617000,61
2025-03-10,109131,94,392000,41
2025-03-11,109131,114,470000,44
2025-03-12,109131,91,377000,41
2025-03-13,109131,100,416000,45
2025-03-14,109131,113,465000,46
2025-03-15,109131,140,582000,59
2025-03-16,109131,128,530000,54
2025-03-17,109131,126,517000,55
2025-03-18,109131,117,479000,43
2025-03-19,109131,91,372000,37
2025-03-20,109131,115,471000,46
2025-03-21,109131,103,429000,52
2025-03-22,109131,156,643000,66
2025-03-23,109131,159,655000,62
2025-03-24,109131,82,337000,29
2025-03-25,109131,135,554000,53
2025-03-26,109131,121,499000,47
2025-03-27,109131,124,514000,55
2025-03-28,109131,117,484000,49
2025-03-29,109131,112,465000,55
2025-03-30,109131,128,526000,48
2025-03-31,109131,101,414000,42
2025-04-01,109131,81,344000,42
2025-04-02,109131,111,454000,45
2025-04-03,109131,99,408000,42
2025-04-04,109131,110,454000,47
2025-04-05,109131,130,534000,52
2025-04-06,109131,105,428000,46
2025-04-07,109131,89,364000,39
2025-04-08,109131,107,441000,44
2025-04-09,109131,92,374800,37
2025-04-10,109131,81,337400,43
2025-04-11,109131,154,633000,61
2025-04-12,109131,101,422600,46
2025-04-13,109131,99,415000,45
2025-04-14,109131,56,234000,22
2025-04-15,109131,80,337000,35
2025-04-16,109131,125,517000,52
2025-04-17,109131,117,479000,48
2025-04-18,109131,126,524000,60
2025-04-19,109131,143,595000,64
2025-04-20,109131,127,528000,52
2025-04-21,109131,89,361000,36
2025-04-22,109131,68,281000,28
2025-04-23,109131,77,324000,35
2025-04-24,109131,100,416000,47
2025-04-25,109131,127,526000,54
2025-04-26,109131,122,511600,56
2025-04-27,109131,105,429000,44
2025-04-28,109131,94,387000,33
2025-04-29,109131,59,246000,26
2025-04-30,109131,129,537000,64
2025-05-01,109131,85,346000,33
2025-05-02,109131,83,347000,35
2025-05-03,109131,65,275000,32
2025-05-04,109131,97,411000,46
2025-05-05,109131,116,474000,46
2025-05-06,109131,53,221000,27
2025-05-07,109131,63,262000,29
2025-05-08,109131,76,319000,30
2025-05-09,109131,77,315000,31
2025-05-10,109131,71,296000,37
2025-05-11,109131,128,526000,55
2025-05-12,109131,82,331600,35
2025-05-13,109131,54,221000,23
2025-05-14,109131,84,350000,34
2025-05-15,109131,105,434000,49
2025-05-16,109131,104,431000,45
2025-05-17,109131,132,555000,65
2025-05-18,109131,91,373000,38
2025-05-19,109131,37,154000,18
2025-05-20,109131,87,356000,36
2025-05-21,109131,82,337000,43
2025-05-22,109131,67,278000,32
2025-05-23,109131,68,279000,35
2025-05-24,109131,93,379000,40
2025-05-25,109131,94,390000,46
2025-05-26,109131,39,163000,24
2025-05-27,109131,41,178000,30
2025-05-28,109131,64,261000,29
2025-05-29,109131,62,256000,29
2025-05-30,109131,84,346000,42
2025-05-31,109131,81,339000,39
2025-03-01,109166,9,15300,8
2025-03-02,109166,8,13600,6
2025-03-03,109166,6,10200,3
2025-03-04,109166,3,5100,3
2025-03-05,109166,11,18700,8
2025-03-06,109166,10,16595,5
2025-03-07,109166,8,13600,7
2025-03-08,109166,17,28900,10
2025-03-09,109166,5,8500,5
2025-03-10,109166,6,10200,6
2025-03-11,109166,9,14808,9
2025-03-12,109166,8,13600,6
2025-03-13,109166,7,11900,6
2025-03-14,109166,10,17000,8
2025-03-15,109166,10,17000,9
2025-03-16,109166,8,13430,7
2025-03-17,109166,14,23800,11
2025-03-18,109166,14,23635,13
2025-03-19,109166,19,32300,15
2025-03-20,109166,8,13600,6
2025-03-21,109166,14,23260,11
2025-03-22,109166,22,36500,19
2025-03-23,109166,12,19920,11
2025-03-24,109166,7,11900,6
2025-03-25,109166,13,22100,10
2025-03-26,109166,9,15300,9
2025-03-27,109166,16,27030,13
2025-03-28,109166,20,34000,17
2025-03-29,109166,9,15130,8
2025-03-30,109166,16,27074,14
2025-03-31,109166,18,30500,17
2025-04-01,109166,13,22100,13
2025-04-02,109166,18,29541,15
2025-04-03,109166,14,23620,13
2025-04-04,109166,18,29733,13
2025-04-05,109166,16,26750,14
2025-04-06,109166,11,18205,10
2025-04-07,109166,18,30600,14
2025-04-08,109166,17,28900,15
2025-04-09,109166,16,27200,14
2025-04-10,109166,22,37400,19
2025-04-11,109166,19,32300,14
2025-04-12,109166,23,38140,20
2025-04-13,109166,19,31772,16
2025-04-14,109166,11,18700,10
2025-04-15,109166,11,18540,9
2025-04-16,109166,12,20280,11
2025-04-17,109166,17,28900,12
2025-04-18,109166,12,20400,9
2025-04-19,109166,23,38950,20
2025-04-20,109166,16,26875,13
2025-04-21,109166,9,15000,9
2025-04-22,109166,15,25500,10
2025-04-23,109166,10,16460,11
2025-04-24,109166,12,20400,11
2025-04-25,109166,12,20400,13
2025-04-26,109166,18,30600,15
2025-04-27,109166,17,28900,12
2025-04-28,109166,26,44200,21
2025-04-29,109166,20,33532,14
2025-04-30,109166,20,34000,15
2025-05-01,109166,26,44045,18
2025-05-02,109166,16,26395,14
2025-05-03,109166,26,44200,22
2025-05-04,109166,11,18238,9
2025-05-05,109166,21,35487,17
2025-05-06,109166,11,18280,11
2025-05-07,109166,30,51000,17
2025-05-08,109166,22,37400,17
2025-05-09,109166,24,40800,17
2025-05-10,109166,26,44200,23
2025-05-11,109166,32,54300,22
2025-05-12,109166,20,34000,16
2025-05-13,109166,25,42120,21
2025-05-14,109166,21,35430,17
2025-05-15,109166,22,36805,22
2025-05-16,109166,13,22100,12
2025-05-17,109166,23,39100,19
2025-05-18,109166,21,35700,16
2025-05-19,109166,12,20013,11
2025-05-20,109166,29,49300,26
2025-05-21,109166,27,45900,20
2025-05-22,109166,25,42500,20
2025-05-23,109166,12,20217,10
2025-05-24,109166,34,57476,26
2025-05-25,109166,18,30600,15
2025-05-26,109166,19,32135,16
2025-05-27,109166,25,42500,20
2025-05-28,109166,14,23800,9
2025-05-29,109166,26,43405,18
2025-05-30,109166,29,49300,21
2025-05-31,109166,27,45900,24
2025-03-01,109174,19,27968,16
2025-03-02,109174,9,13500,9
2025-03-03,109174,14,20900,14
2025-03-04,109174,7,10500,7
2025-03-05,109174,10,15000,10
2025-03-06,109174,15,22080,17
2025-03-07,109174,18,26877,16
2025-03-08,109174,10,14568,10
2025-03-09,109174,6,9000,6
2025-03-10,109174,13,19376,13
2025-03-11,109174,14,21000,13
2025-03-12,109174,19,28128,18
2025-03-13,109174,13,19380,12
2025-03-14,109174,19,28500,17
2025-03-15,109174,9,13500,9
2025-03-16,109174,9,13500,9
2025-03-17,109174,7,10500,8
2025-03-18,109174,5,7500,5
2025-03-19,109174,9,13500,8
2025-03-20,109174,14,20394,12
2025-03-21,109174,13,19500,13
2025-03-22,109174,10,15000,10
2025-03-23,109174,8,11568,8
2025-03-24,109174,13,19068,12
2025-03-25,109174,10,14592,10
2025-03-26,109174,13,19100,12
2025-03-27,109174,9,13500,9
2025-03-28,109174,11,16100,9
2025-03-29,109174,6,9000,6
2025-03-30,109174,9,12560,8
2025-03-31,109174,13,19500,11
2025-04-01,109174,8,12000,7
