mapped_pos_item_code,mapped_item_name,category_l,category_m,lag_days,paired_days,total_searches,total_sales_qty,search_sales_qty_corr,user_sales_qty_corr
117266,마즈)이클립스딸기31g,과자,캔디류,8,71,205,6346,0.18749,0.20854
108563,비노)콜미레이터러시안잭쇼비뇽블랑750ml,양주와인,와인,14,78,4791,1865,0.18721,0.17297
124807,PB)버터스노우롤140g(4입),빵,간식빵,12,45,177,311,0.18706,0.1968
014387,맛장우전주식비빔밥,미반,도시락,1,77,407,200,0.18703,0.19442
132666,농심)배홍동비빔면(4입),면,봉지면,3,57,438,98,0.18696,0.15142
124134,닭강정김밥,미반,김밥,12,10,24,10,0.18634,0.26919
123573,PB)디저트39커피우유500ml,유음료,가공우유,8,72,194,3439,0.18624,0.14023
141364,CJ)참치마요덮밥(컵반),가공식품,가공미반류,1,90,1809,667,0.18622,0.21449
107265,5개 이상 구매시 50% 할인 빙그레)생귤탱귤제로70ml,아이스크림,노벨티,12,61,243,255,0.18596,0.29931
124784,에이스)마루와유지땅콩크림130g,건강/기호식품,쨈/꿀,8,35,143,90,0.18583,0.05516
108698,엔제이)훗카이도바나나카스테라,빵,간식빵,2,72,234,5852,0.18574,0.10193
125474,우진)샤또꾸떼16,양주와인,와인,2,22,5109,145,0.18545,0.21768
192500,빈티지)니콜라스뿌이야트(벚꽃),양주와인,와인,6,66,1372,242,0.18523,0.21617
108563,비노)콜미레이터러시안잭쇼비뇽블랑750ml,양주와인,와인,12,80,4829,1945,0.18486,0.13894
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,9,67,354,1126,0.18431,0.17164
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,8,67,354,1141,0.1843,0.19375
105748,지비)귀달베르토750ml,양주와인,와인,5,27,16407,7,0.18382,0.13854
601580,PB)단백질바(베리)50g,과자,프로틴/시리얼,12,66,178,3950,0.18371,0.16467
190335,금양)1865까베르네쇼비뇽,양주와인,와인,8,62,208,179,0.18293,0.17899
124684,KBO)삼립한화이글스핫투움바브레드90g,빵,간식빵,7,48,1184,6846,0.18268,0.18273
109638,세븐브로이)팝업사이다라임355ml,음료,탄산음료,7,67,169,294,0.18264,0.05893
125040,PB)이봉원의봉새우볶음밥260g,냉동,냉동간편식,3,33,568,154,0.18191,0.17361
123741,엠즈)39저당딸기크림롤105g,디저트,냉장베이커리,6,63,171,806,0.18188,0.33334
124931,PB)바밤바알밤초콜릿16g,과자,초콜릿,7,39,108,9289,0.1818,0.10086
124683,KBO)삼립SSG랜더스소금버터우주선빵85g,빵,간식빵,7,32,222,4834,0.18171,0.1907
180074,아사히)아사히350ml캔,맥주,수입맥주,13,57,136,12761,0.18139,0.1919
123618,렌틸콩유부초밥&에그샐러드,미반,초밥류,12,18,688,124,0.18058,0.17632
083834,삼립)생크림보름달80g,빵,간식빵,0,61,219,1683,0.18004,0.21684
116392,PB)착한김(20입),조미료/건물,건해산물,10,65,269,172,0.17995,0.23622
140001,오뚜기)3분미트볼150g,가공식품,상온간편식,3,75,330,454,0.17984,0.10337
105745,우진)샤또도작21,양주와인,와인,5,25,1416,79,0.17912,0.2278
192500,빈티지)니콜라스뿌이야트(벚꽃),양주와인,와인,9,58,1236,188,0.17907,0.18786
124917,산토리)가쿠빈180ml,양주와인,양주,0,48,281,340,0.1786,0.12305
192580,무학)드보뀌베D 750ml,양주와인,와인,9,94,4293,712,0.1785,0.19743
109497,미쓰이)홋카이도우유크림모찌56g,디저트,냉동디저트,4,76,352,3960,0.17782,0.17902
105978,파니니)EPL플러스 축구카드_H,문구/완구,일반완구,4,60,151,1615,0.17762,0.22772
124789,드림)훈와리메이진벚꽃모찌26g,과자,스낵류,13,53,145,925,0.17737,0.08785
140001,오뚜기)3분미트볼150g,가공식품,상온간편식,11,67,252,434,0.1771,0.15231
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,14,65,352,1137,0.17622,0.14028
123307,PB)착한콘칩65g,과자,스낵류,13,73,477,4365,0.17603,0.16079
109638,세븐브로이)팝업사이다라임355ml,음료,탄산음료,9,66,165,276,0.17594,0.11252
106529,마라순살꼬치,즉석 식품,즉석치킨,14,75,376,617,0.17582,0.17708
105047,치킨너겟꼬치,즉석 식품,즉석치킨,4,85,611,368,0.17534,0.14312
106166,이즐)기본형교통카드(K패스),서비스 상품,일반서비스,1,71,284,853,0.17488,0.15851
211136,하겐)그린티아몬드바80ml,아이스크림,고급,1,69,284,2705,0.17416,0.21741
053279,대파크림치즈스틱,즉석 식품,즉석치킨,7,10,55,1,0.17408,0.08085
125570,요거트구운단호박샐러드165g,미반,샐러드 ,2,8,32,10,0.17408,0.17408
105978,파니니)EPL플러스 축구카드_H,문구/완구,일반완구,1,63,163,1744,0.17359,0.01185
108563,비노)콜미레이터러시안잭쇼비뇽블랑750ml,양주와인,와인,7,85,4975,2019,0.17354,0.16931
105656,MQ)프링글스K숯불갈비100g,과자,스낵류,4,27,70,38,0.17354,0.12359
124684,KBO)삼립한화이글스핫투움바브레드90g,빵,간식빵,6,49,1185,7524,0.17259,0.17073
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,1,61,167,9220,0.17254,0.15385
191932,금양)신퀀타750ml,양주와인,와인,5,75,877,218,0.17192,0.11348
211136,하겐)그린티아몬드바80ml,아이스크림,고급,5,65,271,2615,0.17148,0.11397
170921,아사히)아사히생맥주캔340ml,맥주,수입맥주,11,79,469,35690,0.17086,0.10673
123504,닭가슴살스테이크도시락,미반,도시락,10,16,4001,99,0.17086,0.10402
123923,신동엽)블랙서클위스키700ml,양주와인,양주,6,60,51818,1782,0.17085,0.21195
071778,마루카네)감동란2입,냉장,냉장간식,8,59,159,99029,0.17081,0.1948
192580,무학)드보뀌베D 750ml,양주와인,와인,8,94,4259,711,0.17061,0.18022
124682,KBO)삼립키움히어로즈자색고구마팡100g,빵,간식빵,10,29,310,2477,0.17036,0.15634
124789,드림)훈와리메이진벚꽃모찌26g,과자,스낵류,3,49,113,854,0.17012,0.09249
123923,신동엽)블랙서클위스키700ml,양주와인,양주,5,62,53420,1808,0.16995,0.20541
071778,마루카네)감동란2입,냉장,냉장간식,5,62,167,101264,0.16975,0.09286
108563,비노)콜미레이터러시안잭쇼비뇽블랑750ml,양주와인,와인,5,87,5023,2047,0.16962,0.16257
109174,오리온)아이셔샤베트젤리72g,과자,젤리류,7,58,137,331,0.16897,0.13637
109497,미쓰이)홋카이도우유크림모찌56g,디저트,냉동디저트,14,70,334,3659,0.1684,0.13428
121686,PB) NEW둥굴레차25입,건강/기호식품,차,2,89,2523,550,0.1683,0.12202
116392,PB)착한김(20입),조미료/건물,건해산물,1,70,325,190,0.1682,0.27835
106113,매일)페레로란드누아아이스크림70ml,아이스크림,고급,2,41,240,85,0.16786,0.20958
125580,PB)자이언츠월드콘160ml,아이스크림,노벨티,10,17,212,2352,0.16775,0.17456
141489,동원)고등어캔300g,가공식품,캔,5,65,249,188,0.16762,0.20086
124510,우진)지오도BDM 18,양주와인,와인,7,11,15807,39,0.16755,0.19358
132666,농심)배홍동비빔면(4입),면,봉지면,9,54,460,91,0.16751,0.22101
123572,PB)디저트39초코우유500ml,유음료,가공우유,0,77,180,4729,0.16733,0.10456
107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,9,32,106,48,0.1669,0.2032
109638,세븐브로이)팝업사이다라임355ml,음료,탄산음료,5,69,170,287,0.16674,0.18071
132835,PB)#대파열라면큰컵,면,용기면,13,54,125,4320,0.16669,0.06182
191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,1,71,240,241,0.16654,0.18873
123421,빈티지)올리비에르플레브뀌베마고21/22,양주와인,와인,0,63,787,88,0.16652,0.1743
083771,PB)쏘스윗카스테라160g,빵,간식빵,0,88,377,7836,0.16642,0.15842
106113,매일)페레로란드누아아이스크림70ml,아이스크림,고급,12,36,203,68,0.16641,0.1526
601571,부르봉)랑그드샤블란츄78g,과자,비스킷류,1,49,124,293,0.16619,0.21543
601413,스위트)알포트미니딸기초콜릿55g,과자,초콜릿,13,65,303,314,0.16533,0.2209
125216,농심)메론킥60g,과자,스낵류,2,39,2570,18216,0.16455,0.26442
108698,엔제이)훗카이도바나나카스테라,빵,간식빵,0,74,237,5957,0.16454,0.18092
125865,2025KBO오피셜컬렉션카드,문구/완구,일반완구,3,10,3395,62,0.16438,0.15611
124779,언노운)드보뀌베D블랑드블랑750ml,양주와인,와인,7,27,187,94,0.16431,0.06538
109166,PB)생생감자칩페퍼솔트60g,과자,스낵류,3,72,263,1252,0.16414,0.0391
111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,3,88,806,584,0.1641,0.11576
140624,오뚜기)쇠고기미역국밥컵밥,가공식품,가공미반류,0,67,176,719,0.16407,0.16418
191866,빈티지)도그포인트쇼비뇽블랑750,양주와인,와인,6,66,1646,418,0.16402,0.16677
132142,농심)신라면120g,면,봉지면,13,75,384,27168,0.1637,0.13801
123738,CJ)비비고군만두315g,냉동,냉동만두,10,62,147,426,0.16279,0.16662
119083,MZ)밀카레오33g,과자,초콜릿,12,55,156,680,0.16249,0.13928
117266,마즈)이클립스딸기31g,과자,캔디류,9,70,204,6231,0.16229,0.14686
105729,11겹등심돈까스,미반,도시락,4,11,50,13,0.16213,0.19792
124510,우진)지오도BDM 18,양주와인,와인,11,7,12511,18,0.16199,0.21127
140538,CJ)강된장보리비빔밥(컵반),가공식품,가공미반류,0,92,3511,1094,0.16169,0.14156
211136,하겐)그린티아몬드바80ml,아이스크림,고급,4,66,272,2662,0.16169,0.14445
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,13,51,145,7837,0.1614,0.15323
111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,1,90,831,588,0.15998,0.19115
601413,스위트)알포트미니딸기초콜릿55g,과자,초콜릿,7,73,339,382,0.15995,0.17271
123741,엠즈)39저당딸기크림롤105g,디저트,냉장베이커리,3,66,187,832,0.15982,0.2966
601413,스위트)알포트미니딸기초콜릿55g,과자,초콜릿,2,75,337,448,0.15975,0.27543
108365,우진)지오도라퀸타20/21 750ml,양주와인,와인,9,28,1042,87,0.15957,0.24238
107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,0,36,147,62,0.15956,0.04498
132142,농심)신라면120g,면,봉지면,1,87,408,31440,0.15865,0.1628
117107,시원)마키아또누가(딸기)80g,과자,캔디류,12,51,174,155,0.15854,0.30226
124561,농심)마라짜파게티큰사발,면,용기면,8,76,417,6010,0.15783,0.12031
601670,롯데)허쉬너겟밀크56g,과자,초콜릿,0,59,179,99,0.15757,0.22597
601571,부르봉)랑그드샤블란츄78g,과자,비스킷류,5,49,127,310,0.15625,0.19649
125040,PB)이봉원의봉새우볶음밥260g,냉동,냉동간편식,10,31,566,122,0.15619,0.15029
125580,PB)자이언츠월드콘160ml,아이스크림,노벨티,8,17,209,2352,0.15611,0.1475
123935,CJ)아삭안심콩나물180g,신선,야채,6,73,244,792,0.15583,0.19491
107747,G)파스키에팡오쇼콜라270g,빵,간식빵,14,70,207,453,0.15572,0.13683
140624,오뚜기)쇠고기미역국밥컵밥,가공식품,가공미반류,3,64,158,694,0.15558,0.08809
192580,무학)드보뀌베D 750ml,양주와인,와인,7,99,4314,794,0.15525,0.16023
124561,농심)마라짜파게티큰사발,면,용기면,4,76,410,6021,0.15518,0.14668
107512,KBO)야구카드바인더북,문구/완구,일반완구,4,11,187,37,0.15493,0.28291
117105,롯데)말랑카우(봉지),과자,캔디류,13,60,181,2211,0.15472,0.18254
117107,시원)마키아또누가(딸기)80g,과자,캔디류,10,54,183,168,0.15457,0.14308
014071,그린)NEW햄참치마요네즈삼각,미반,삼각김밥,6,40,412,13307,0.15457,0.16435
107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,3,34,133,57,0.15433,0.18651
123923,신동엽)블랙서클위스키700ml,양주와인,양주,7,58,50192,1570,0.15432,0.19799
123315,디저트39)저당슈크림모나카,아이스크림,노벨티,12,71,232,3060,0.1543,0.02787
105968,G)닛신컵누들칠리토마토맛70g,면,용기면,13,22,89,29,0.15415,0.23688
123741,엠즈)39저당딸기크림롤105g,디저트,냉장베이커리,9,60,165,758,0.15403,0.25322
601413,스위트)알포트미니딸기초콜릿55g,과자,초콜릿,10,67,324,350,0.15384,0.18377
107201,신세계)앙드레끌루에엉쥬르드750ml,양주와인,와인,2,31,110,40,0.15357,0.08563
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,2,37,140,1245,0.15339,0.17702
124419,오리온)뉴비틀즈57g,과자,캔디류,4,63,209,7849,0.15301,0.12839
370977,PB)맥주종이컵5입,가정용품,행락용품,13,79,1027,3922,0.15295,0.14208
123634,CJ)쁘띠첼과일젤리밀감90g,디저트,젤리,0,90,889,2466,0.1524,0.14649
117266,마즈)이클립스딸기31g,과자,캔디류,5,74,212,6816,0.15181,0.12184
073564,CJ)가래떡떡볶이310g,냉장,냉장간편식,10,81,387,657,0.15158,0.12006
125044,농협)25년 감사장 한송이카네이션,서비스 상품,기타,1,14,151,123,0.15125,0.2715
124513,우진)루체 21 750ml,양주와인,와인,10,14,4782,25,0.15121,0.19025
191932,금양)신퀀타750ml,양주와인,와인,13,67,852,185,0.15094,0.12058
191932,금양)신퀀타750ml,양주와인,와인,2,78,884,232,0.15018,0.17189
107409,G)대파크래커80g,과자,비스킷류,4,66,261,2435,0.15011,0.12664
124684,KBO)삼립한화이글스핫투움바브레드90g,빵,간식빵,14,44,1177,6165,0.1501,0.15652
140624,오뚜기)쇠고기미역국밥컵밥,가공식품,가공미반류,8,61,148,630,0.14981,0.02326
601353,농심)빵부장소금빵55g,과자,스낵류,9,69,233,3688,0.1497,0.12926
030673,MDS)옥수수콘치즈255g,간식,냉장피자,8,73,331,1586,0.14949,0.24531
192580,무학)드보뀌베D 750ml,양주와인,와인,4,96,4324,772,0.14934,0.145
113190,G)가나프리미엄프랄린헤이즐넛49g,과자,초콜릿,7,69,197,651,0.14934,0.1919
124917,산토리)가쿠빈180ml,양주와인,양주,13,50,285,356,0.14933,0.17942
106166,이즐)기본형교통카드(K패스),서비스 상품,일반서비스,0,73,293,905,0.14881,0.10804
132666,농심)배홍동비빔면(4입),면,봉지면,0,58,496,99,0.14867,0.1316
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,6,57,155,8584,0.14851,0.14851
109616,PB)착한핫도그75g,냉동,조리냉동,2,77,432,317,0.14848,0.11458
106529,마라순살꼬치,즉석 식품,즉석치킨,6,83,420,653,0.14845,0.15638
105978,파니니)EPL플러스 축구카드_H,문구/완구,일반완구,0,64,171,1709,0.14842,0.19646
125216,농심)메론킥60g,과자,스낵류,1,39,2553,18216,0.14806,0.20786
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,5,83,563,23609,0.14797,0.10063
123619,홀그레인머스타드닭가슴살김밥,미반,김밥,10,17,100,59,0.14786,0.08505
106977,롯데)미니찰식빵330g,빵,식빵,12,58,141,128,0.14775,0.21329
211136,하겐)그린티아몬드바80ml,아이스크림,고급,12,58,217,2301,0.14775,0.01844
191866,빈티지)도그포인트쇼비뇽블랑750,양주와인,와인,7,65,1628,418,0.14762,0.16726
132142,농심)신라면120g,면,봉지면,0,88,412,31867,0.14754,0.14367
124932,버터치킨카레덮밥,미반,도시락,2,13,31,29,0.14739,0.14739
111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,8,83,720,562,0.14674,0.14711
014387,맛장우전주식비빔밥,미반,도시락,13,67,385,176,0.14672,0.25245
116392,PB)착한김(20입),조미료/건물,건해산물,12,61,248,167,0.1464,0.15894
107753,K리그산리오)산리오파니니카드(랜덤),문구/완구,일반완구,14,10,55,25,0.14637,0.14615
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵,간식빵,14,50,1237,9883,0.14584,0.14898
141489,동원)고등어캔300g,가공식품,캔,1,68,245,203,0.1456,0.05145
132171,농심)생생우동253g,면,봉지면,1,43,296,503,0.14535,0.14324
108698,엔제이)훗카이도바나나카스테라,빵,간식빵,13,65,220,5428,0.14512,0.11959
117105,롯데)말랑카우(봉지),과자,캔디류,6,62,183,2277,0.14489,0.06679
125040,PB)이봉원의봉새우볶음밥260g,냉동,냉동간편식,14,29,566,110,0.14469,0.10063
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,2,69,361,1161,0.14442,0.11373
124931,PB)바밤바알밤초콜릿16g,과자,초콜릿,1,35,94,8185,0.14435,0.09982
109166,PB)생생감자칩페퍼솔트60g,과자,스낵류,2,73,283,1225,0.14365,0.11014
123572,PB)디저트39초코우유500ml,유음료,가공우유,11,71,173,4306,0.14309,0.0745
211136,하겐)그린티아몬드바80ml,아이스크림,고급,3,67,275,2659,0.143,0.13473
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,0,69,361,1194,0.14262,0.07584
105968,G)닛신컵누들칠리토마토맛70g,면,용기면,10,24,99,32,0.1425,0.19656
601351,엔제이)블랙썬더146g,과자,초콜릿,7,60,163,179,0.14195,0.13351
123504,닭가슴살스테이크도시락,미반,도시락,5,21,5284,138,0.14159,0.13974
601413,스위트)알포트미니딸기초콜릿55g,과자,초콜릿,0,77,353,452,0.14132,0.21679
123923,신동엽)블랙서클위스키700ml,양주와인,양주,8,56,48552,1238,0.14117,0.18791
124486,7P)스트롱사와거봉500ml,양주와인,하이볼,0,68,2016,4709,0.14106,0.22916
123421,빈티지)올리비에르플레브뀌베마고21/22,양주와인,와인,1,62,680,87,0.14044,0.08919
123315,디저트39)저당슈크림모나카,아이스크림,노벨티,0,82,263,3794,0.14002,0.04156
601580,PB)단백질바(베리)50g,과자,프로틴/시리얼,8,70,187,4142,0.13997,0.20814
106868,러비어스)프라가500ml캔,맥주,수입맥주,9,77,718,11137,0.13964,0.16048
107133,G)보바티멜론배320ml,음료,차음료,1,70,267,824,0.13902,0.16465
116392,PB)착한김(20입),조미료/건물,건해산물,8,66,270,176,0.13817,0.14477
108682,PB)착한통닭다리(매콤),냉장,냉장안주,10,55,124,528,0.13739,0.24027
061660,매일)두유99.89 190ml,유음료,두유,3,68,187,17153,0.1373,0.15705
106866,삼양)맵탱마늘조개라면봉지,면,봉지면,1,82,573,549,0.13689,0.16491
123923,신동엽)블랙서클위스키700ml,양주와인,양주,9,54,45838,978,0.13686,0.18499
191932,금양)신퀀타750ml,양주와인,와인,11,69,848,195,0.13638,0.18818
123923,신동엽)블랙서클위스키700ml,양주와인,양주,11,50,40513,538,0.13637,0.17795
124784,에이스)마루와유지땅콩크림130g,건강/기호식품,쨈/꿀,6,39,165,99,0.13609,0.13228
123923,신동엽)블랙서클위스키700ml,양주와인,양주,10,52,43376,742,0.13589,0.18039
071880,더커진국물떡볶이300g,냉장,냉장간편식,6,48,166,1659,0.13579,0.08144
191866,빈티지)도그포인트쇼비뇽블랑750,양주와인,와인,11,62,1587,416,0.13542,0.10107
124067,박은영)마라마파두부덮밥380g,냉장,냉장간편식,11,63,203,629,0.13506,0.10368
107409,G)대파크래커80g,과자,비스킷류,11,62,256,2224,0.13495,0.04598
125416,자이언츠)마!비어라500ml캔,맥주,국산맥주,1,18,240114,719,0.13494,0.08055
071778,마루카네)감동란2입,냉장,냉장간식,0,67,189,112248,0.13493,0.21971
